RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
167360,2.7893333333333334,0.0,7.6127496E7
167680,2.7946666666666666,0.0,7.0237976E7
168000,2.8,0.0,6.466016E7
168320,2.8053333333333335,0.0,5.941086E7
168640,2.8106666666666666,0.0,5.4482524E7
168960,2.816,0.0,4.9874904E7
169280,2.8213333333333335,0.0,4.5589876E7
169600,2.8266666666666667,0.0,4.1621484E7
169920,2.832,0.0,3.796828E7
170240,2.8373333333333335,0.0,3.4623112E7
170560,2.8426666666666667,0.0,3.1575826E7
170880,2.848,0.0,2.8811656E7
171200,2.8533333333333335,0.0,2.6312708E7
171520,2.8586666666666667,0.0,2.406774E7
171840,2.864,0.0,2.2061788E7
172160,2.8693333333333335,0.0,2.0280028E7
172480,2.8746666666666667,0.0,1.8702022E7
172800,2.88,0.0,1.730862E7
173120,2.8853333333333335,0.0,1.6085851E7
173440,2.8906666666666667,0.0,1.5013251E7
173760,2.896,0.0,1.4071993E7
174080,2.9013333333333335,0.0,1.3247753E7
174400,2.9066666666666667,0.0,1.2525686E7
174720,2.912,0.0,1.1892557E7
175040,2.917333333333333,0.0,1.1336351E7
175360,2.9226666666666667,0.0,1.0844303E7
175680,2.928,0.0,1.0403237E7
176000,2.933333333333333,0.0,1.000516E7
176320,2.9386666666666668,0.0,9643031.0
176640,2.944,0.0,9309213.0
176960,2.949333333333333,0.0,8997703.0
177280,2.9546666666666668,0.0,8703366.0
177600,2.96,0.0,8422881.0
177920,2.965333333333333,0.0,8152257.0
178240,2.970666666666667,0.0,7889050.0
178560,2.976,0.0,7633837.0
178880,2.981333333333333,0.0,7385747.0
179200,2.986666666666667,0.0,7141516.0
179520,2.992,0.0,6901799.0
179840,2.997333333333333,0.0,6667383.0
180160,3.002666666666667,0.0,6438290.0
180480,3.008,0.0,6213332.0
180800,3.013333333333333,0.0,5992938.0
181120,3.018666666666667,0.0,5777813.0
181440,3.024,0.0,5567824.0
181760,3.029333333333333,0.0,5363244.0
182080,3.034666666666667,0.0,5165800.0
182400,3.04,0.0,4975055.0
182720,3.0453333333333332,0.0,4790421.0
183040,3.050666666666667,0.0,4612485.0
183360,3.056,0.0,4441576.0
183680,3.0613333333333332,0.0,4276942.0
184000,3.066666666666667,0.0,4118750.0
184320,3.072,0.0,3967472.0
184640,3.0773333333333333,0.0,3822778.0
184960,3.082666666666667,0.0,3684487.0
185280,3.088,0.0,3552271.0
185600,3.0933333333333333,0.0,3426349.0
185920,3.0986666666666665,0.0,3306599.0
186240,3.104,0.0,3192587.0
186560,3.1093333333333333,0.0,3084494.0
186880,3.1146666666666665,0.0,2982382.0
187200,3.12,0.0,2885540.0
187520,3.1253333333333333,0.0,2793540.0
187840,3.1306666666666665,0.0,2706593.0
188160,3.136,0.0,2624707.0
188480,3.1413333333333333,0.0,2547368.0
188800,3.1466666666666665,0.0,2474616.0
189120,3.152,0.0,2406114.0
189440,3.1573333333333333,0.0,2341645.0
189760,3.1626666666666665,0.0,2280855.0
190080,3.168,0.0,2224371.0
190400,3.1733333333333333,0.0,2171593.0
190720,3.1786666666666665,0.0,2122453.0
191040,3.184,0.0,2077332.0
191360,3.1893333333333334,0.0,2035728.0
191680,3.1946666666666665,0.0,1997331.0
192000,3.2,0.0,1962298.0
192320,3.2053333333333334,0.0,1930647.0
192640,3.2106666666666666,0.0,1902484.0
192960,3.216,0.0,1877372.0
193280,3.2213333333333334,0.0,1855160.0
193600,3.2266666666666666,0.0,1835994.0
193920,3.232,0.0,1819848.0
194240,3.2373333333333334,0.0,1806500.0
194560,3.2426666666666666,0.0,1796093.0
194880,3.248,0.0,1788630.0
195200,3.2533333333333334,0.0,1784034.0
195520,3.2586666666666666,0.0,1782279.0
195840,3.264,0.0,1783423.0
196160,3.2693333333333334,0.0,1787274.0
196480,3.2746666666666666,0.0,1793754.0
196800,3.28,0.0,1802804.0
197120,3.2853333333333334,0.0,1814450.0
197440,3.2906666666666666,0.0,1828456.0
197760,3.296,0.0,1845098.0
198080,3.3013333333333335,0.0,1864338.0
198400,3.3066666666666666,0.0,1885975.0
198720,3.312,0.0,1909976.0
199040,3.3173333333333335,0.0,1936235.0
199360,3.3226666666666667,0.0,1964831.0
199680,3.328,0.0,1995660.0
200000,3.3333333333333335,0.0,2028511.0
200320,3.3386666666666667,0.0,2063301.0
200640,3.344,0.0,2100183.0
200960,3.3493333333333335,0.0,2138918.0
201280,3.3546666666666667,0.0,2179336.0
201600,3.36,0.0,2221683.0
201920,3.3653333333333335,0.0,2265443.0
202240,3.3706666666666667,0.0,2310657.0
202560,3.376,0.0,2357332.0
202880,3.3813333333333335,0.0,2405520.0
203200,3.3866666666666667,0.0,2454936.0
203520,3.392,0.0,2505389.0
203840,3.3973333333333335,0.0,2556493.0
204160,3.4026666666666667,0.0,2608164.0
204480,3.408,0.0,2660450.0
204800,3.4133333333333336,0.0,2713586.0
205120,3.4186666666666667,0.0,2766908.0
205440,3.424,0.0,2820195.0
205760,3.429333333333333,0.0,2873638.0
206080,3.4346666666666668,0.0,2926854.0
206400,3.44,0.0,2979276.0
206720,3.445333333333333,0.0,3031028.0
207040,3.4506666666666668,0.0,3082164.0
207360,3.456,0.0,3132160.0
207680,3.461333333333333,0.0,3180584.0
208000,3.466666666666667,0.0,3227667.0
208320,3.472,0.0,3273145.0
208640,3.477333333333333,0.0,3316489.0
208960,3.482666666666667,0.0,3357824.0
209280,3.488,0.0,3397247.0
209600,3.493333333333333,0.0,3434128.0
209920,3.498666666666667,0.0,3467361.0
210240,3.504,0.0,3497514.0
210560,3.509333333333333,0.0,3524300.0
210880,3.514666666666667,0.0,3547164.0
211200,3.52,0.0,3566132.0
211520,3.525333333333333,0.0,3581458.0
211840,3.530666666666667,0.0,3592880.0
212160,3.536,0.0,3599676.0
212480,3.541333333333333,0.0,3601766.0
212800,3.546666666666667,0.0,3598907.0
213120,3.552,0.0,3591046.0
213440,3.5573333333333332,0.0,3578246.0
213760,3.562666666666667,0.0,3560395.0
214080,3.568,0.0,3537608.0
214400,3.5733333333333333,0.0,3509538.0
214720,3.578666666666667,0.0,3476165.0
215040,3.584,0.0,3437442.0
215360,3.5893333333333333,0.0,3393569.0
215680,3.5946666666666665,0.0,3345195.0
216000,3.6,0.0,3292259.0
216320,3.6053333333333333,0.0,3234588.0
216640,3.6106666666666665,0.0,3172461.0
216960,3.616,0.0,3106022.0
217280,3.6213333333333333,0.0,3035925.0
217600,3.6266666666666665,0.0,2962239.0
217920,3.632,0.0,2885741.0
218240,3.6373333333333333,0.0,2806903.0
218560,3.6426666666666665,0.0,2725376.0
218880,3.648,0.0,2641372.0
