RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC,,,,,,,,,,,,,
126400,2.106666667,0,6.67E+08,,,,,,,,,,,,,
126720,2.112,0,7.02E+08,,,,,,,,,,,,,
127040,2.117333333,0,7.27E+08,,,,,,,,,,,,,
127360,2.122666667,0,7.45E+08,,,,,,,,,,,,,
127680,2.128,0,7.58E+08,,,,,,,,,,,,,
128000,2.133333333,0,7.66E+08,,,,,,,,,,,,,
128320,2.138666667,0,7.72E+08,,,,,,,,,,,,,
128640,2.144,0,7.76E+08,,,,,,,,,,,,,
128960,2.149333333,0,7.79E+08,,,,,,,,,,,,,
129280,2.154666667,0,7.80E+08,,,,,,,,,,,,,
129600,2.16,0,7.80E+08,,,,,,,,,,,,,
129920,2.165333333,0,7.80E+08,,,,,,,,,,,,,
130240,2.170666667,0,7.80E+08,,,,,,,,,,,,,
130560,2.176,0,7.79E+08,,,,,,,,,,,,,
130880,2.181333333,0,7.78E+08,,,,,,,,,,,,,
131200,2.186666667,0,7.76E+08,,,,,,,,,,,,,
131520,2.192,0,7.75E+08,,,,,,,,,,,,,
131840,2.197333333,0,7.73E+08,,,,,,,,,,,,,
132160,2.202666667,0,7.71E+08,,,,,,,,,,,,,
132480,2.208,0,7.69E+08,,,,,,,,,,,,,
132800,2.213333333,0,7.67E+08,,,,,,,,,,,,,
133120,2.218666667,0,7.64E+08,,,,,,,,,,,,,
133440,2.224,0,7.62E+08,,,,,,,,,,,,,
133760,2.229333333,0,7.60E+08,,,,,,,,,,,,,
134080,2.234666667,0,7.57E+08,,,,,,,,,,,,,
134400,2.24,0,7.55E+08,,,,,,,,,,,,,
134720,2.245333333,0,7.52E+08,,,,,,,,,,,,,
135040,2.250666667,0,7.50E+08,,,,,,,,,,,,,
135360,2.256,0,7.48E+08,,,,,,,,,,,,,
135680,2.261333333,0,7.45E+08,,,,,,,,,,,,,
136000,2.266666667,0,7.42E+08,,,,,,,,,,,,,
136320,2.272,0,7.39E+08,,,,,,,,,,,,,
136640,2.277333333,0,7.36E+08,,,,,,,,,,,,,
136960,2.282666667,0,7.32E+08,,,,,,,,,,,,,
137280,2.288,0,7.29E+08,,,,,,,,,,,,,
137600,2.293333333,0,7.26E+08,,,,,,,,,,,,,
137920,2.298666667,0,7.23E+08,,,,,,,,,,,,,
138240,2.304,0,7.20E+08,,,,,,,,,,,,,
138560,2.309333333,0,7.17E+08,,,,,,,,,,,,,
138880,2.314666667,0,7.14E+08,,,,,,,,,,,,,
139200,2.32,0,7.11E+08,,,,,,,,,,,,,
139520,2.325333333,0,7.07E+08,,,,,,,,,,,,,
139840,2.330666667,0,7.04E+08,,,,,,,,,,,,,
140160,2.336,0,7.01E+08,,,,,,,,,,,,,
140480,2.341333333,0,6.97E+08,,,,,,,,,,,,,
140800,2.346666667,0,6.93E+08,,,,,,,,,,,,,
141120,2.352,0,6.90E+08,,,,,,,,,,,,,
141440,2.357333333,0,6.86E+08,,,,,,,,,,,,,
141760,2.362666667,0,6.82E+08,,,,,,,,,,,,,
142080,2.368,0,6.78E+08,,,,,,,,,,,,,
142400,2.373333333,0,6.74E+08,,,,,,,,,,,,,
142720,2.378666667,0,6.70E+08,,,,,,,,,,,,,
143040,2.384,0,6.66E+08,,,,,,,,,,,,,
143360,2.389333333,0,6.62E+08,,,,,,,,,,,,,
143680,2.394666667,0,6.57E+08,,,,,,,,,,,,,
144000,2.4,0,6.53E+08,,,,,,,,,,,,,
144320,2.405333333,0,6.48E+08,,,,,,,,,,,,,
144640,2.410666667,0,6.44E+08,,,,,,,,,,,,,
144960,2.416,0,6.40E+08,,,,,,,,,,,,,
145280,2.421333333,0,6.35E+08,,,,,,,,,,,,,
145600,2.426666667,0,6.30E+08,,,,,,,,,,,,,
